0-0,2021-12-02 22:38:11.375418,division_zero.csv,143÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.375788,division_zero.csv,8753÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.376162,division_zero.csv,8312÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.376535,division_zero.csv,8765÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.376910,division_zero.csv,1826÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.377281,division_zero.csv,4661÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.377653,division_zero.csv,6927÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.378029,division_zero.csv,3291÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.378401,division_zero.csv,1298÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.378771,division_zero.csv,9085÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.379144,division_zero.csv,6902÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.379516,division_zero.csv,7441÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.379889,division_zero.csv,9288÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.380264,division_zero.csv,8594÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.380636,division_zero.csv,8617÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.381015,division_zero.csv,7579÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.381397,division_zero.csv,1624÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.381768,division_zero.csv,2301÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.382141,division_zero.csv,1209÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.382513,division_zero.csv,8870÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.382882,division_zero.csv,3749÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.383256,division_zero.csv,3253÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.383628,division_zero.csv,3732÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.384003,division_zero.csv,992÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.384378,division_zero.csv,9505÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.384751,division_zero.csv,167÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.385123,division_zero.csv,5211÷0=#DIV/0!,False
